economy,time,Renewable energy consumption,Fossil fuel energy consumption,CO2 intensity,CO2 emissions (metric tons per capita),Other greenhouse gas emissions,HFC gas emissions,Methane emissions,Nitrous oxide emissions,PFC gas emissions,SF6 gas emissions,"Droughts, floods, extreme temperatures",Natural gas rents (% of GDP),GDP per capita (current US$),Mortality rate due to AP,Poverty gap at $3.20 a day,Multidimensional poverty headcount ratio
MNP,YR2016,0.0,,,,,,,,,,,0.0,21891.1847936355,,,
MNP,YR2017,0.0,,,,,,,,,,,0.0,27584.7435149329,,,
MNP,YR2018,0.0,,,,,,,,,,,0.0,22886.6740494647,,,
MNP,YR2019,,,,,,,,,,,,,20659.6402915421,,,
MOZ,YR1970,,,,0.330823639408264,15886.3816577148,,12793.1,13241.526,,,,,,,,
MOZ,YR1971,,13.442482126264,0.524301378507898,0.391616712635748,9635.8992578125,,7298.0,6176.533,,,,,,,,
MOZ,YR1972,,12.4094030343305,0.487750520256876,0.349377291587601,10373.3100769043,,7789.03,6868.391,,,,,,,,
MOZ,YR1973,,13.0942080809798,0.524293746085438,0.368647345468423,11152.6425476074,,8434.56,7658.054,,,,,,,,
MOZ,YR1974,,11.787719158772,0.467203459315019,0.317953443451843,10030.2656530762,,7442.3,6337.826,,,,,,,,
MOZ,YR1975,,10.9018005772386,0.432020125507479,0.28390237846397,11746.668782959,,8840.08,8079.84,,,,,,,,
MOZ,YR1976,,9.83298327525011,0.38860637610783,0.245076337946337,10687.5949279785,,7841.81,6826.944,,,,,,,,
MOZ,YR1977,,11.332406480322,0.405398097112802,0.252695572784889,12247.52496521,,8998.89,8247.891,,,,,,,,
MOZ,YR1978,,8.5234463022668,0.441421785317161,0.260381701056932,13004.7575006104,,9428.13,8790.701,,,,,,,,
MOZ,YR1979,,9.02289816152898,0.404102456720618,0.233119882413158,16737.832008667,,12314.5,12381.09,,,,,,,,
MOZ,YR1980,,11.0738280500728,0.477469624159662,0.275887487345439,14488.6463818359,,10283.0,9753.716,,,,,,,,
MOZ,YR1981,,9.05818292514521,0.37993012952512,0.209004888322378,13130.7245300293,,9065.37,8072.586,,,,,,,,
MOZ,YR1982,,9.09782975409922,0.387767172244071,0.208471628409188,14715.8795001221,,10116.6,9467.493,,,,,,,,
MOZ,YR1983,,8.27994687833071,0.304865476005016,0.158886580968961,14965.0697924805,,9955.75,9378.678,,,,,,,,
MOZ,YR1984,,7.31693244245034,0.240250227393448,0.121593732886361,12504.7092758179,,7751.03,6508.636,,,,,,,,
MOZ,YR1985,,7.29622942126994,0.180275298236091,0.0899198042052163,12695.7546128845,,7927.8,5950.605,,,,,,,,
MOZ,YR1986,,7.29949726506737,0.155984647172898,0.0767264657105253,12070.6862983704,,7705.0,5597.422,,,,,,,,
MOZ,YR1987,,7.37949764349023,0.157574614792346,0.0768597582125255,15594.4444004822,,10575.7,9199.839,,,,,,,,
MOZ,YR1988,,7.51206965101466,0.164243324164456,0.0793299703723224,12190.4346247864,,7538.33,5276.448,,,,,,,,
MOZ,YR1989,,7.46571639819953,0.170807553250045,0.0813237596585962,13344.8442565918,,8536.29,6480.612,,,,,,,,
MOZ,YR1990,93.1035619166689,5.46214727044611,0.18912433743159,0.0862381472596443,-21.4807281494104,0.0,10600.0,8190.0,0.0,0.0,,,,,,
MOZ,YR1991,94.2990089695015,4.9245360386794,0.159473317314748,0.0705280578246041,-13.5334167480469,,10640.0,8310.0,,,,0.0,272.613907490069,,,
MOZ,YR1992,93.1186967472249,5.50503053836644,0.184268804631513,0.0796755091753954,-30.2035026550293,,10700.0,8420.0,,,,3.45204987062891e-05,191.21783440294,,,
MOZ,YR1993,91.9649143346612,6.14660865376306,0.211945790510152,0.0897644205845821,-28.6847763061487,,10770.0,8560.0,,,,4.3710592902966e-05,189.935292453858,,,
MOZ,YR1994,93.1936054534605,5.37078623186992,0.178845736122546,0.0735881937777837,-12.6633052825891,,10810.0,8680.0,,,,4.00284973336479e-05,187.08460156822,,,
MOZ,YR1995,92.8447401563893,5.67203951168607,0.186177720478181,0.0755653987201805,-44.3250522613489,,10900.0,8760.0,,,,8.60961923348244e-05,187.293868194753,,,
MOZ,YR1996,93.1250257573658,5.55247991347101,0.181206000917902,0.0726796777909388,19.6765995025598,,10820.0,8590.0,,,,7.86167171128098e-05,241.64738791186,,64.8,
MOZ,YR1997,92.6444425666398,6.48763218506584,0.19569207412209,0.0786720883322889,63.8779945373499,,10170.0,7780.0,,,,7.773479315661e-05,283.514214129407,,,
MOZ,YR1998,94.0055670074203,5.32125104225232,0.186257305154205,0.0737483039376955,108.999376297001,,11200.0,8830.0,,,,6.45382552569702e-05,313.066160679051,,,
MOZ,YR1999,94.1665540561761,5.5952929128843,0.181182316252407,0.0713284299580334,144.70780754089,,10810.0,8390.0,,,,0.000110168197615113,346.575449228345,,,
MOZ,YR2000,93.6202011108398,6.73787485481362,0.199367683781104,0.0807365659012219,94.0418968200684,18.8,10210.0,7800.0,24.9,0.0,,0.000422170457986536,319.359620843667,,,
MOZ,YR2001,92.9775009155273,6.5590861971937,0.186837596123637,0.0773794850192219,-142.881393432621,,11380.0,8860.0,,,,0.000757064581481986,296.268406913079,,,
MOZ,YR2002,93.1412963867188,6.0018864091818,0.205357260811438,0.0836702036069106,17.6619758605993,,12450.0,9490.0,,,,0.00136343613962723,302.545233699878,,59.8,
MOZ,YR2003,92.6359024047852,6.84604643559422,0.236898578385274,0.0988045324070331,-91.7633094787598,,12560.0,9660.0,,,,0.00144856099637216,326.075190861329,,,
MOZ,YR2004,92.8612976074219,6.70588410893557,0.228068551913955,0.0959290474612227,-233.563972473141,,12400.0,9330.0,,,,0.653480701753178,383.270221899038,,,
MOZ,YR2005,93.5870971679688,6.01009217488313,0.201442967785029,0.0834393525457566,-226.53539276123,75.2,13600.0,10020.0,205.9,0.0,,1.17722457232806,416.809824183966,,,
MOZ,YR2006,92.9754028320313,6.25818651136312,0.212759215934247,0.0882348420605815,-266.759859085079,,13100.0,9450.0,,,,1.80897847138571,435.334063299058,,,
MOZ,YR2007,87.3200988769531,7.34243864411144,0.244575764691354,0.102891486070961,-476.876577377319,,13850.0,10020.0,,,,1.84731313453181,482.198563648376,,,
MOZ,YR2008,87.902702331543,7.00878009901604,0.240998698607027,0.100553962553345,-356.907799243931,107.9,14380.0,10760.0,198.9,0.0,,2.11718368183921,563.649634288657,,52.1,
MOZ,YR2009,85.8221969604492,7.65135791217242,0.2604306090424,0.109632274134147,-342.27319526672,,13250.0,9620.0,,,3.66244795624385,2.04013619960688,520.402631609141,,,
MOZ,YR2010,84.2839965820313,7.96089256469178,0.273088201866799,0.115589412298807,-500.790312767029,131.0,14250.0,10720.0,207.0,0.0,,2.93769619001729,471.904343344477,,,
MOZ,YR2011,83.2118988037109,9.03128751876451,0.308860960351036,0.132299741602067,-443.12240695953,,14110.0,10080.0,,,,4.3006590975227,594.586147098683,,,
MOZ,YR2012,86.6642990112305,8.26995625814055,0.290873369557648,0.123478276048597,-512.760407447811,,15080.0,10430.0,,,,4.31966775239384,657.644676541878,,,
MOZ,YR2013,86.8876037597656,9.08139697417887,0.316516141591392,0.135363779594591,-419.071676254269,,15850.0,10680.0,,,,3.91612512065461,664.077510357336,,,
MOZ,YR2014,83.6973037719727,12.6199534718635,0.384153620196683,0.170051257329323,-413.62933921814,,16360.0,10980.0,,,,4.0239149965741,673.96921195694,,47.3,53.0
MOZ,YR2015,80.6546020507813,,,0.208564447579157,608.210578918461,,16100.0,10470.0,,,,2.93022513135419,589.85904996253,,,
MOZ,YR2016,70.5039978027344,,,0.208049391428581,680.829387664791,,15590.0,9780.0,,,,2.17147324878709,428.926672944529,110.0,,
MOZ,YR2017,68.507698059082,,,0.210129447069492,,,15830.0,9760.0,,,,2.82807600293446,461.415094120589,,,
MOZ,YR2018,65.9421005249023,,,0.225115201178573,,,16850.0,10700.0,,,,4.39945668585067,503.317925171139,,,
MOZ,YR2019,,,,,,,,,,,,2.28280042852979,506.641639083046,,,
MRT,YR1970,,,,0.374126246102116,207.055660842897,,3156.65,1419.1552,,,,,269.804491948694,,,
MRT,YR1971,,,,0.338255791222341,213.358071020126,,3075.91,1378.8676,,,,,283.981325168964,,,
MRT,YR1972,,,,0.367470181355513,210.681451080323,,2829.11,1249.9324,,,,,321.71481478268,,,
MRT,YR1973,,,,0.374256472081623,239.79375961113,,2773.45,1206.5231,,,,,393.282449992612,,,
MRT,YR1974,,,,0.374688529767614,261.680007291794,,2405.17,997.8218,,,,,474.519206186126,,,
MRT,YR1975,,,,0.383071770953424,257.572079563141,,2469.99,1035.2109,,,,,528.620039884464,,,
MRT,YR1976,,,,0.377306321532089,214.895370254517,,2590.23,1095.3354,,,,,565.577012816852,,,
MRT,YR1977,,,,0.394988728962916,231.21573727417,,2696.55,1152.5304,,,,,566.230305158702,,,
MRT,YR1978,,,,0.401267559881847,241.176647857666,,2752.64,1173.443,,,,,553.760751183544,,,
MRT,YR1979,,,,0.404401493409189,288.08782333374,,2823.3,1197.4246,,,,,636.223424013706,,,
MRT,YR1980,,,,0.409389839573581,343.997997589111,,2898.67,1232.6344,,,,0.0,680.186109911046,,,
MRT,YR1981,,,,0.418360336237847,250.712667053223,,3082.56,1328.3066,,,,0.0,696.81572999961,,,
MRT,YR1982,,,,0.54096305523504,225.249232391357,,3173.11,1367.4875,,,,0.0,678.708791180357,,,
MRT,YR1983,,,,0.55816331809028,237.858856536865,,2893.11,1218.2628,,,,0.0,692.787341661572,,,
MRT,YR1984,,,,0.504262634935291,362.757789520264,,2790.82,1144.1976,,,,0.0,620.760829318903,,,
MRT,YR1985,,,,0.368753275922413,359.211232391357,,2947.72,1239.5319,,,,0.0,567.24977925551,,,
MRT,YR1986,,,,0.204426133997348,225.04438848877,,3029.41,1260.9715,,,,0.0,648.545142102797,,,
MRT,YR1987,,,,1.747903451299,132.476134002687,,3118.7,1287.7152,,,,0.0,715.340326451227,,32.2,
MRT,YR1988,,,,1.67352974238342,452.015904754639,,3246.95,1361.737,,,,0.0,732.973510035055,,,
MRT,YR1989,,,,1.43763869252869,495.79989428711,,3389.39,1420.3332,,,,0.0,731.94689707417,,,
MRT,YR1990,46.9997435870883,,,0.412908908853799,356.274839401245,,4040.0,1840.0,,,,0.0,740.736171274275,,,
MRT,YR1991,46.6624367494246,,,0.411894359633586,284.412563323975,,4200.0,1900.0,,,,0.0,1021.92344623598,,,
MRT,YR1992,46.4232037446479,,,0.415374455404418,-431.51686859131,,4120.0,1810.0,,,,0.0,1010.10303067717,,,
MRT,YR1993,46.0639862247399,,,0.413911426593491,-394.087688446039,,4270.0,1860.0,,,,0.0,840.263216612396,,31.3,
MRT,YR1994,45.4920930346388,,,0.421188905440874,-41.6550064086914,,4210.0,1820.0,,,,0.0,862.27422279877,,,
MRT,YR1995,45.2492021547015,,,0.432221228113398,-73.7746963500995,,4240.0,1830.0,,,,0.0,904.090723533681,,18.1,
MRT,YR1996,43.8773383626228,,,0.446710775843904,79.7899475097656,,4480.0,2050.0,,,,0.0,898.513161917476,,,
MRT,YR1997,43.8072234078007,,,0.431465416814084,9.45773315430051,,4690.0,2140.0,,,,0.0,851.425527557368,,,
MRT,YR1998,46.0089866649841,,,0.396600135324773,-131.33399963379,,4880.0,2300.0,,,,0.0,814.17033528337,,,
MRT,YR1999,43.9259144827723,,,0.433325629766582,-19.8298721313495,,5150.0,2470.0,,,,0.0,775.272014079756,,,
MRT,YR2000,44.4104995727539,,,0.425820379078989,-171.88314437866,,5350.0,2670.0,,,,0.0,676.569022381448,,17.2,
MRT,YR2001,44.1800003051758,,,0.436648096787861,-230.3155708313,,5420.0,2660.0,,,,0.0,646.1151155329,,,
MRT,YR2002,42.1338005065918,,,0.457147464613367,-150.42023086548,,5480.0,2600.0,,,,0.0,639.667582877101,,,
MRT,YR2003,40.1651000976563,,,0.454998862502844,-173.452362060551,,5590.0,2630.0,,,,0.0,717.899867608237,,,
MRT,YR2004,38.5900993347168,,,0.479714865649218,-170.95592498779,,5530.0,2610.0,,,,0.0,803.777915575114,,15.7,
MRT,YR2005,38.7682991027832,,,0.479465960892772,-185.89488983154,,5610.0,2650.0,,,,0.0,970.842360719242,,,
MRT,YR2006,39.1207008361816,,,0.469165540883599,-382.770992279049,,5820.0,2790.0,,,,0.0,1259.54150505961,,,
MRT,YR2007,35.6291999816895,,,0.537078393461133,-247.06011962891,,5800.0,2810.0,,,,0.0,1357.12428510502,,,
MRT,YR2008,35.7953987121582,,,0.54607723898494,-181.6720123291,,5400.0,2530.0,,,,0.0,1579.51154806573,,10.8,
MRT,YR2009,33.4255981445313,,,0.586431104070009,42.1226196289099,,5790.0,2730.0,,,3.08197364994656,0.0,1389.33853309998,,,
MRT,YR2010,33.9987983703613,,,0.592410279892393,-88.4603576660193,,6120.0,2890.0,,,,0.0,1610.92160333629,,,
MRT,YR2011,33.282600402832,,,0.608562220346208,-56.9676780700702,,6160.0,2850.0,,,,0.0,1879.77247186677,,,
MRT,YR2012,31.8425998687744,,,0.647501520954094,49.897006988529,,6310.0,2940.0,,,,0.0,1815.21893947923,,,
MRT,YR2013,34.1962013244629,,,0.576293838606815,-174.002094268801,,6440.0,3010.0,,,,0.0,1892.09400026444,,,
MRT,YR2014,31.6089992523193,,,0.641075541594355,85.1287269592303,,6630.0,2980.0,,,,0.0,1677.10901942794,,6.7,
MRT,YR2015,28.5986003875732,,,0.729060396846109,488.096569061279,,6700.0,3160.0,,,,0.0,1524.07175254803,,,
MRT,YR2016,31.6481990814209,,,0.674907746595919,275.65497589111,,7040.0,3370.0,,,,0.0,1536.85488788877,169.5,,
MRT,YR2017,25.1851005554199,,,0.887315175751451,,,6860.0,3230.0,,,,0.0,1587.61126325063,,,
MRT,YR2018,25.1306991577148,,,0.908407126272224,,,6830.0,3220.0,,,,0.0,1670.2041645288,,,
MRT,YR2019,,,,,,,,,,,,0.0,1743.30290093768,,,
MUS,YR1970,,,,0.603767554479419,280.414241622925,,168.887,102.54924,,,,,,,,
MUS,YR1971,,23.3831883421609,1.08684651060677,0.471904007244736,280.888849441528,,172.582,104.43621,,,,,,,,
MUS,YR1972,,25.4646163798332,1.85818519966038,0.809099903409764,285.883526405334,,177.2,134.33757,,,,,,,,
MUS,YR1973,,28.1185964801382,1.78678287162144,0.784435818361992,297.409450019836,,177.617,116.38268,,,,,,,,
MUS,YR1974,,32.5913367848337,1.75631951466127,0.789327845365028,322.373698680878,,174.195,100.84765,,,,,,,,
MUS,YR1975,,34.1767218766394,1.47489819880587,0.661868834080717,323.828880233765,,164.984,110.25925,,,,,,,,
MUS,YR1976,,37.8099431191429,1.48610351740477,0.683638405439781,207.544226989746,,173.279,111.11423,,,,0.0,776.644334137488,,,
MUS,YR1977,,41.6267559568736,1.46771921157479,0.696483206150781,215.77743296051,,176.044,138.0213,,,,0.0,893.914952381185,,,
MUS,YR1978,,43.8851930316974,1.41849847742678,0.675655785383809,208.92306816864,,169.382,125.46909,,,,0.0,1087.69816067884,,,
MUS,YR1979,,44.0911790644517,1.48498947103184,0.694881922921439,262.383764053345,,174.301,122.48472,,,,0.0,1275.03582645064,,,
MUS,YR1980,,42.8951152757805,1.36936262003062,0.611141993232157,266.27982233429,,175.067,130.43374,,,,0.0,1171.57608699789,,,
MUS,YR1981,,43.6699630968625,1.27242205560323,0.553530886459649,158.230890014648,,175.818,123.81121,,,,0.0,1165.15841972823,,,
MUS,YR1982,,41.7216483070515,1.22084514982953,0.506164605081404,134.548181869507,,181.059,126.74505,,,,0.0,1086.53502506849,,,
MUS,YR1983,,45.7527479602468,1.39937256370937,0.596711960075512,143.412861701965,,179.463,135.21673,,,,0.0,1088.43640130411,,,
MUS,YR1984,,46.8775090526046,1.4343648994549,0.619486258435658,152.852086509705,,182.43,134.92502,,,,0.0,1027.99397497052,,,
MUS,YR1985,,43.4933373747153,1.60086452398025,0.693494935954722,137.180957695007,,191.052,141.07108,,,,0.0,1054.47483497012,,,
MUS,YR1986,,47.1339826217911,1.58406436080094,0.777360068458516,130.855071022034,,199.157,143.66454,,,,0.0,1422.55655164592,,,
MUS,YR1987,,47.8757215082019,1.75578243346667,0.898980968687807,-91.254220359802,,202.477,164.22219,,,,0.0,1815.35140483779,,,
MUS,YR1988,,53.3073102681694,1.59348254633144,0.818998331159015,181.512155410767,,206.988,155.57319,,,,0.0,2046.04799825634,,,
MUS,YR1989,,54.181110544186,1.78399869814401,1.00111199893461,213.687580505371,,209.128,156.4942,,,,0.0,2075.53816831518,,,
MUS,YR1990,47.0678274403789,55.4592466092615,1.74076419548182,1.09560577082005,215.220685958862,,890.0,220.0,,,,0.0,2506.17931226708,,,
MUS,YR1991,43.3421647930351,58.4556701030928,1.84094256259205,1.16793395286779,191.09021568298,,900.0,230.0,,,,0.0,2669.32770040611,,,
MUS,YR1992,43.1597537547993,59.0480436150959,1.85047334266981,1.21721698091459,242.52188873291,,910.0,230.0,,,,0.0,2973.20697742439,,,
MUS,YR1993,38.7710934297789,62.6783525719418,1.97330534014012,1.33956153508284,433.76147890091,,920.0,230.0,,,,0.0,2973.79782099643,,,
MUS,YR1994,35.4288668009694,65.8727252355042,2.06330943902579,1.35688136543601,790.785665988922,,930.0,250.0,,,,0.0,3197.33102367957,,,
MUS,YR1995,38.8345145301275,63.2955287675575,1.9811927291505,1.38089922375646,762.637892723083,,950.0,250.0,,,,0.0,3599.55520192961,,,
MUS,YR1996,35.5639263187439,65.3937872568065,2.02177235345604,1.41975809438481,792.318446159363,,1040.0,260.0,,,,0.0,3899.43519244996,,,
MUS,YR1997,36.4410649703155,63.7876649128918,1.97987130836496,1.41080081234259,728.864349365234,,1130.0,260.0,,,,0.0,3646.63062599001,,,
MUS,YR1998,33.5273526493632,65.4916573843345,2.05551026032636,1.54254361132727,865.288355827332,,1220.0,270.0,,,,0.0,3593.23408089547,,,
MUS,YR1999,21.0451973055852,75.8021754207306,2.4142078325681,1.8719150627049,1210.77955627441,,1320.0,280.0,,,,0.0,3695.93490909434,,,
MUS,YR2000,20.4232006072998,73.8631009648696,2.40524521623451,2.047396814992,1131.11380958557,,1410.0,290.0,,,,0.0,3929.07549503364,,,
MUS,YR2001,20.0778007507324,73.5279367736778,2.42264503819672,2.14831390795018,879.67623233795,,1530.0,220.0,,,,0.0,3856.62522686864,,,
MUS,YR2002,17.934700012207,75.4206318271269,2.48129521708956,2.16665656667118,1080.01648902893,,1460.0,260.0,,,,0.0,4018.94889731864,,,
MUS,YR2003,18.9015998840332,75.841364242133,2.49313255305839,2.26641502591955,1115.59587860107,,1510.0,270.0,,,,0.0,4793.71817900161,,,
MUS,YR2004,19.0846996307373,75.4638154497113,2.46644038337566,2.26862669461091,715.12013816833,,1520.0,260.0,,,,0.0,5388.06578367365,,,
MUS,YR2005,17.6541004180908,77.3982019457829,2.54823349739021,2.40992498294327,793.32126235962,,1510.0,260.0,,,,0.0,5282.90602155635,,,
MUS,YR2006,16.4099006652832,79.5036951930687,2.65696418492793,2.67423881438838,972.45984840393,,1590.0,250.0,,,,0.0,5695.96932704928,,0.7,
MUS,YR2007,15.6873998641968,80.3256953451506,2.72213415317609,2.74275388624025,966.62642383575,,1620.0,260.0,,,,0.0,6574.65433811493,,,
MUS,YR2008,12.7306003570557,79.3889175376723,2.71533082041334,2.78911777873696,885.26524829864,,1640.0,250.0,,,,0.0,8030.06300537304,,,
MUS,YR2009,12.7834997177124,81.0468331048798,2.74304633743159,2.74163900310158,877.54685878754,,1670.0,250.0,,,0.0,0.0,7318.12640972422,,,
MUS,YR2010,13.5733003616333,81.6563002709459,2.77854326897893,2.92706333973129,969.87982654572,,1700.0,240.0,,,,0.0,8000.37643182154,,,
MUS,YR2011,12.0560998916626,82.4397083567022,2.75878795228206,2.906410391535,863.3200674057,,1730.0,250.0,,,,0.0,9197.02697152061,,,
MUS,YR2012,11.5719003677368,83.1532446536406,2.78149389339048,2.97002425387098,954.17116069794,,1760.0,260.0,,,,0.0,9291.22761861899,,0.7,
MUS,YR2013,11.4001998901367,83.7811710744041,2.77237495282608,3.0349905812007,1001.73409175873,,1800.0,230.0,,,,0.0,9637.00265000958,,,
MUS,YR2014,10.5929002761841,84.5423603034044,2.81854962431231,3.1325985341025,1056.81978225708,,1830.0,250.0,,,,0.0,10153.9382184867,,,
MUS,YR2015,11.4865999221802,,,3.13637281651823,1097.64782238007,,1860.0,220.0,,,,0.0,9260.44730250635,,,
MUS,YR2016,10.3325996398926,,,3.19753568141147,1217.6927022934,,1880.0,240.0,,,,0.0,9681.61856689674,38.3,,
MUS,YR2017,9.42230033874512,,,3.30535903078649,,,1910.0,230.0,,,,0.0,10484.9083620411,,0.4,
MUS,YR2018,9.19890022277832,,,3.26404031287368,,,1930.0,230.0,,,,0.0,11208.3438184474,,,
MUS,YR2019,,,,,,,,,,,,0.0,11097.168977137,,,
MWI,YR1970,,,,0.0966685750596913,-186.952409797669,,3189.38,2729.2152,,,,,61.7655238910576,,,
MWI,YR1971,,,,0.104031772432582,-131.661175403595,,2325.73,1459.8303,,,,,75.6636920222515,,,
MWI,YR1972,,,,0.11018994239452,-54.4650949974057,,2525.02,1611.3397,,,,,81.8913559212595,,,
MWI,YR1973,,,,0.11231310991077,11.8118950653075,,2589.56,1759.9568,,,,,87.227489530222,,,
MWI,YR1974,,,,0.105070148005549,54.8767617378237,,2488.62,1516.1046,,,,,104.797184833283,,,
MWI,YR1975,,,,0.107596608080749,84.8543091850279,,2825.46,1886.598,,,,,113.879973385988,,,
MWI,YR1976,,,,0.10513694239434,215.496472198486,,2770.7,1750.0027,,,,,120.872624769897,,,
MWI,YR1977,,,,0.111588515752313,319.132128356935,,2915.79,1965.2264,,,,,141.010375498763,,,
MWI,YR1978,,,,0.113799639944214,327.525940826416,,3029.58,2119.563,,,,,160.93876623755,,,
MWI,YR1979,,,,0.105021739005199,348.881268768311,,3542.32,2744.368,,,,,174.186763028984,,,
MWI,YR1980,,,,0.113815776632471,432.247040313721,,3208.47,2304.2331,,,,0.0,198.011123891574,,,
MWI,YR1981,,,,0.0943573213065975,502.07405456543,,3055.57,2080.9773,,,,0.0,193.015025925917,,,
MWI,YR1982,,,,0.0904744680348798,563.926553741455,,3310.49,2356.8184,,,,0.0,179.729959177697,,,
MWI,YR1983,,,,0.0854445671990364,628.392948852539,,3339.73,2337.6015,,,,0.0,181.537642798174,,,
MWI,YR1984,,,,0.0800308646008041,692.657179016114,,3067.25,1860.5239,,,,0.0,173.449549231984,,,
MWI,YR1985,,,,0.0766872891778526,742.385658508301,,3233.84,1913.971,,,,0.0,155.655698345113,,,
MWI,YR1986,,,,0.0722265629585763,787.616251647949,,3263.14,1907.9694,,,,0.0,154.39533180415,,,
MWI,YR1987,,,,0.0671138194405206,716.719318725586,,3852.96,2644.4302,,,,0.0,145.322906591394,,,
MWI,YR1988,,,,0.0628384544720046,814.03944128418,,3244.92,1813.1404,,,,0.0,159.774739664396,,,
MWI,YR1989,,,,0.0622239842178473,916.553748840332,,3479.35,2049.1279,,,,0.0,175.219400321067,,,
MWI,YR1990,84.0309780489549,,,0.0765591021914086,61.0805587768555,,8640.0,1560.0,,,,0.0,199.986363580318,,,
MWI,YR1991,82.6682393778984,,,0.0822885722734801,3.94319915771484,,7760.0,1670.0,,,,0.0,229.52739554991,,,
MWI,YR1992,82.7523159712078,,,0.0815612348329657,14.8624954223633,,6870.0,1670.0,,,,0.0,185.785867437195,,,
MWI,YR1993,81.34470410332,,,0.0906250917192867,120.929691314697,,6000.0,1700.0,,,,0.0,213.2405252328,,,
MWI,YR1994,82.0318893929792,,,0.0933745617936945,4.75260925292969,,5030.0,1370.0,,,,0.0,121.264065419139,,,
MWI,YR1995,81.7010033717561,,,0.0924381715607769,-40.6709022521973,,5280.0,1560.0,,,,0.0,141.954347357758,,,
MWI,YR1996,81.4490919363983,,,0.090793145975524,-14.0640678405762,,5400.0,1670.0,,,,0.0,227.584906444141,,,
MWI,YR1997,81.2305076715976,,,0.0925483389716379,-123.953399658199,,5460.0,1690.0,,,,0.0,259.450494129967,,44.9,
MWI,YR1998,81.9250099286501,,,0.0871844125642215,-18.9897079467801,,5680.0,1760.0,,,,0.0,165.895283492677,,,
MWI,YR1999,80.4798080596517,,,0.0884440073426952,-8.75698852538972,,5750.0,1740.0,,,,0.0,163.614201537667,,,
MWI,YR2000,82.620002746582,,,0.0789326086841477,-43.1556549072302,,5930.0,1830.0,,,,0.0,156.385816790286,,,
MWI,YR2001,82.8788986206055,,,0.0769769001944629,-94.6930923461896,,6190.0,1690.0,,,,0.0,150.148942630026,,,
MWI,YR2002,83.097900390625,,,0.0734185369683249,-139.386878967291,,6520.0,2000.0,,,,0.0,298.433410422534,,,
MWI,YR2003,82.8261032104492,,,0.0733322150170543,-129.32524871826,,6880.0,2110.0,,,,0.0,267.399011935959,,,
MWI,YR2004,82.4527969360352,,,0.0739726920459115,-144.936798095699,,7120.0,2160.0,,,,0.0,282.567107568989,,52.1,
MWI,YR2005,83.1697998046875,,,0.0720737845469054,-173.487121582029,,7480.0,2200.0,,,,0.0,289.555214787188,,,
MWI,YR2006,82.8003997802734,,,0.0716835214152208,-165.875991821289,,7330.0,2390.0,,,,0.0,308.163618229107,,,
MWI,YR2007,82.2100982666016,,,0.07345331307421,-158.95123291016,,7280.0,2580.0,,,,0.0,332.259094554424,,,
MWI,YR2008,80.3867034912109,,,0.0801287946538651,-103.560363769529,,7280.0,2800.0,,,,0.0,387.60572119129,,,
MWI,YR2009,80.007698059082,,,0.0792742947932148,-40.5391845703107,,7160.0,2750.0,,,8.82049278721445,0.0,438.211856815356,,,
MWI,YR2010,81.2118988037109,,,0.0715287460618783,-201.405601501459,,7190.0,3150.0,,,,0.0,478.668688469613,,53.0,
MWI,YR2011,80.1684036254883,,,0.0761924214205502,-86.6622085571307,,7730.0,3230.0,,,,0.0,534.951050199388,,,
MWI,YR2012,80.1426010131836,,,0.0727461205857881,-77.6177215576208,,8320.0,3280.0,,,,0.0,391.561705197224,,,
MWI,YR2013,79.6755981445313,,,0.0763923275081763,26.3566665649396,,8860.0,3420.0,,,,0.0,348.429873679261,,,
MWI,YR2014,82.6919021606445,,,0.0675279550386598,-135.703086853031,,9420.0,3860.0,,,,0.0,371.269521706741,,,
MWI,YR2015,80.8425979614258,,,0.0716618777621548,11.6726989746094,,10050.0,4000.0,,,,0.0,380.596987683774,,,
MWI,YR2016,78.6738967895508,,,0.0790456263560902,174.401893615719,,10330.0,3870.0,,,,0.0,315.777987100071,115.0,50.1,
MWI,YR2017,75.899299621582,,,0.0848887162692564,,,10530.0,4220.0,,,,0.0,506.137294436399,,,
MWI,YR2018,73.2249984741211,,,0.0865337262442186,,,11020.0,4970.0,,,,0.0,544.593435393373,,,
MWI,YR2019,,,,,,,,,,,,0.0,591.846389556646,,53.1,
MYS,YR1970,,,,1.35151952526307,75381.3280697754,,14316.7,10095.832,,,,0.0,357.656799363809,,,
MYS,YR1971,,75.2330386950626,2.75521520312331,1.50758106217854,50865.9870690918,,11913.0,8233.104,,,,0.0,383.671471713999,,,
MYS,YR1972,,74.749731499587,2.92384626433498,1.58184888977901,62749.3990234375,,13715.7,9236.729,,,,0.000740431626171063,445.350157783169,,,
MYS,YR1973,,74.2717680412915,2.88544544380944,1.51075121986902,87835.5095817383,,16372.2,11493.343,,,,5.59413737798894e-05,661.02269101028,,,
MYS,YR1974,,76.923598268693,2.77659531982771,1.60474276103432,51932.3361710937,,12483.0,8328.026,,,,0.00892779692648424,799.931978857496,,,
MYS,YR1975,,77.6222303593445,2.69413111674798,1.59889810954262,51515.5348429687,,12807.5,8385.438,,,,0.0429798258171566,764.566378590813,,,
MYS,YR1976,,79.3404990500052,3.04873280219705,1.91633410026781,49772.9600016602,,13050.9,8416.345,,,,0.0471899217904718,886.230043204367,,,
