,economy,time,Renewable energy consumption,Fossil fuel energy consumption,CO2 intensity,CO2 emissions (metric tons per capita),Other greenhouse gas emissions,HFC gas emissions,Methane emissions,Nitrous oxide emissions,PFC gas emissions,SF6 gas emissions,"Droughts, floods, extreme temperatures",Natural gas rents (% of GDP),GDP per capita (current US$),Mortality rate due to AP,Poverty gap at $3.20 a day,Multidimensional poverty headcount ratio
5460,IRL,YR2015,9.09179973602295,85.3428197664443,2.78981682917972,7.8669371072513,937.701904296897,,15860.0,9360.0,,,,0.0033429405688336,61987.5509982224,,0.3,26.2
5461,IRL,YR2016,8.49880027770996,,,8.14033080739843,883.435302734397,,16490.0,9420.0,,,,0.044410391049784,62818.9663649805,11.9,0.2,24.4
5462,IRL,YR2017,9.94279956817627,,,7.80673413504381,,,16770.0,9760.0,,,,0.0702102818435771,69601.683881773,,0.2,22.7
5463,IRL,YR2018,10.7444000244141,,,7.62432519277565,,,16820.0,10060.0,,,,0.0887744040155738,79068.9746116787,,0.0,21.1
5495,IRN,YR2000,0.439399987459183,99.6651965378251,2.76982249172922,5.19250778803785,-5636.78125,0.0,90710.0,32270.0,128.5,1704.9,,1.12069301515381,1670.0096735653,,,
5496,IRN,YR2001,0.518499970436096,99.58503846169,2.62981368248432,5.28238820230417,-9803.26171875,,96600.0,32790.0,,,,1.29705770916314,1909.41230644823,,,
5497,IRN,YR2002,0.665799975395203,99.4072834904241,2.67083519389494,5.47998945556813,-8160.0078125,,102300.0,33970.0,,,,1.23220472435896,1911.67864944298,,,
5498,IRN,YR2003,0.82940000295639,99.2262330759951,2.73839007560558,5.73492512001866,-7623.359375,,108580.0,34920.0,,,,1.12504577168602,2253.93583450566,,,
5499,IRN,YR2004,0.737600028514862,99.3323280457127,2.69760797930986,6.08705169921503,-8074.08203125,,114990.0,36330.0,,,,1.20661083595877,2756.19882213993,,,
5500,IRN,YR2005,1.40059995651245,98.8900532883556,2.61310830918694,6.46767249581418,-10547.3203125,0.0,121470.0,37100.0,108.5,2355.5,,1.69142640375014,3246.05112244352,,0.9,
5501,IRN,YR2006,1.39800000190735,98.8111357532398,2.71951381075473,6.95587410152761,-4746.51953125,,127540.0,39280.0,,,,2.03659315640984,3774.35805548168,,0.9,
5502,IRN,YR2007,1.30130004882813,98.8962223468227,2.74296768216979,7.34182608067155,-5909.36328125,,133540.0,38400.0,,,,1.96892555925035,4904.6661830977,,,
5503,IRN,YR2008,0.702099978923798,99.573039155522,2.61016222180934,7.40551161188214,-5593.02734375,0.0,136920.0,37910.0,103.6,2724.9,,2.0553299503054,5717.31414752978,,,
5504,IRN,YR2009,0.781899988651276,99.5555791284382,2.70008198518892,7.5616217043651,-8496.5625,,143210.0,38220.0,,,3.05679191703282,2.11063590550843,5709.94829332501,,1.2,
5505,IRN,YR2010,0.897300004959106,99.4448998837684,2.69670532747112,7.46842715607367,-12903.6953125,0.0,149420.0,38210.0,104.0,2993.0,,1.59206423332585,6599.66093791004,,,
5506,IRN,YR2011,0.916700005531311,99.4171285686722,2.6965515606912,7.52636576111739,-9798.9296875,,147490.0,35720.0,,,,2.28493554267846,7781.40580096573,,,
5507,IRN,YR2012,0.92960000038147,99.3246848920271,2.63493672345618,7.56050965979149,-13751.1796875,,146580.0,36850.0,,,,2.51037602356425,7927.84490768322,,,
5508,IRN,YR2013,0.990400016307831,98.9588877581303,2.68133272880854,7.74666309231629,-15079.09375,,145340.0,36910.0,,,,3.39155453437368,6018.32289953548,,0.3,
5509,IRN,YR2014,0.934099972248077,99.0225805453018,2.57584949200103,7.88309478990649,-17253.4375,,139340.0,36220.0,,,,3.70111627603062,5585.52560393247,,0.7,
5510,IRN,YR2015,0.906899988651276,,,7.67248132451568,-17671.28125,,139180.0,36380.0,,,,2.69433630318346,4904.32731485169,,0.7,
5511,IRN,YR2016,1.04429996013641,,,7.61349440100359,-27100.0390625,,143250.0,37260.0,,,,1.47099163009952,5253.42656033356,50.9,0.7,
5512,IRN,YR2017,0.970099985599518,,,7.69493097940191,,,146030.0,37210.0,,,,1.71813076548579,5520.31478213998,,0.6,
5513,IRN,YR2018,0.995000004768372,,,7.69301259933288,,,149690.0,37580.0,,,,2.66417365348376,3598.48345396129,,0.7,
5545,IRQ,YR2000,0.343400001525879,99.6786843065223,2.87213646703951,3.17351707870965,-9210.8876953125,0.0,11050.0,4250.0,0.0,156.1,,,2058.26440082449,,,
5546,IRQ,YR2001,0.332899987697601,99.707639480525,2.90427779448111,3.48229428914477,-4269.580078125,,11140.0,5890.0,,,,,1494.38880236281,,,
5547,IRQ,YR2002,0.300300002098084,99.7209951932265,2.87699931254172,3.18507333690519,-12527.0302734375,,11400.0,6200.0,,,,,1320.73470598956,,,
5548,IRQ,YR2003,0.333700001239777,99.7215438542703,2.84200883341136,2.81073881603399,-14287.1298828125,,10830.0,3160.0,,,,,854.825280833723,,,
5549,IRQ,YR2004,0.334199994802475,99.2721971814053,2.88454579590955,2.86123217753336,-12885.7998046875,,11260.0,3480.0,,,,0.0716361029956332,1391.96348940291,,,
5550,IRQ,YR2005,2.27830004692078,97.5112545995969,3.33821346367361,3.2772114128971,100.8818359375,0.0,11870.0,4050.0,0.0,86.0,,0.120451233712207,1855.52234835917,,,
5551,IRQ,YR2006,2.52859997749329,96.8269499042572,3.36385004406407,3.05631087938833,11984.109375,,12280.0,4020.0,,,,0.149000981139398,2373.20944765192,,3.0,
5552,IRQ,YR2007,2.00480008125305,97.167016659733,3.05285850920963,2.77558411768276,-726.8203125,,12730.0,3960.0,,,,0.27615003755502,3182.8413509962,,,
5553,IRQ,YR2008,1.15349996089935,97.8425572163959,3.1301663524798,3.03109952501149,-2715.0888671875,0.0,13090.0,4340.0,0.0,101.7,,0.328940479962201,4636.63932484705,,,
5554,IRQ,YR2009,1.20869994163513,97.5823897425293,3.26377157095901,3.71102120490356,1506.2890625,,14040.0,5010.0,,,0.0148379593241009,0.391271573123653,3853.82862013793,,,
5555,IRQ,YR2010,1.67729997634888,97.5535673488364,3.20517690854382,4.04243470432379,337.041015625,0.0,14380.0,4880.0,0.0,112.0,,0.274560965569616,4657.28026921588,,,
5556,IRQ,YR2011,1.06149995326996,97.6730248751716,3.19266387584521,4.26456303688442,3467.677734375,,15040.0,5220.0,,,,0.293337409869438,6045.4945669195,,,
5557,IRQ,YR2012,1.24109995365143,97.5744817723644,3.31113438600632,4.76199256369047,12197.91796875,,15590.0,5470.0,,,,0.274099299160227,6836.07399513338,,3.0,
5558,IRQ,YR2013,1.35199999809265,96.6806234752078,3.29339808721951,4.90242485605102,13182.021484375,,15740.0,5550.0,,,,0.295472731930196,7076.55226525188,,,
5559,IRQ,YR2014,0.90829998254776,95.9841767833015,3.41222138299936,4.90643526177491,12827.859375,,16170.0,5230.0,,,,0.290871168442076,6637.68437454551,,,
5560,IRQ,YR2015,0.803900003433228,,,4.55945050904681,5326.158203125,,15360.0,4400.0,,,,0.230390230826205,4688.31801743466,,,
5561,IRQ,YR2016,0.918299973011017,,,4.70764886003607,14043.83984375,,15840.0,4770.0,,,,0.175621694836357,4550.65863784829,75.1,,
5562,IRQ,YR2017,0.556400001049042,,,4.64119988531345,,,16340.0,5300.0,,,,0.181674148586973,4985.45287942996,,,
5563,IRQ,YR2018,0.477299988269806,,,4.89519536080978,,,16750.0,5420.0,,,,0.241500380382796,5915.85085369644,,,
5595,ISL,YR2000,60.6599006652832,22.622225912865,0.714972976907014,7.93015771412315,-424.63567495346,22.3,570.0,420.0,104.6,17.9,,0.0,32096.3722613695,,,
5596,ISL,YR2001,62.1188011169434,22.8911218928315,0.715786641234149,7.57979843350832,-640.0994811058,,580.0,400.0,,,,0.0,28897.4439396908,,,
5597,ISL,YR2002,61.842601776123,23.0859758132971,0.721049461739796,7.79068109333862,-729.29313898087,,570.0,410.0,,,,0.0,32409.2161491753,,,
5598,ISL,YR2003,61.8810005187988,22.8737875952101,0.71774685422497,7.70237737504361,-714.50102472305,,570.0,400.0,,,,0.0,39476.6978486684,,0.0,
5599,ISL,YR2004,61.8063011169434,24.0894510485188,0.754751354973876,7.94319247861843,-737.12895441055,,570.0,400.0,,,,0.0,47334.9306537723,,0.1,
5600,ISL,YR2005,62.4650001525879,23.6590119589932,0.733248396059158,7.71734954538408,-725.81254816055,46.6,560.0,400.0,101.6,3.5,,0.0,56794.8501588953,,0.0,
5601,ISL,YR2006,64.0149993896484,19.7134601156769,0.602322119801611,7.66997386283585,-431.95280694962,,610.0,420.0,,,,0.0,57492.9342498703,,0.1,
5602,ISL,YR2007,66.7505035400391,16.1512741050879,0.518026224315803,7.63883093790722,-638.14582633972,,610.0,440.0,,,,0.0,69495.7267376825,,0.0,
5603,ISL,YR2008,73.4600982666016,13.1670498667388,0.419962877593343,6.86800204149785,-1097.2066116333,61.8,600.0,440.0,292.7,4.0,,0.0,56943.3704468563,,0.1,
5604,ISL,YR2009,74.1223983764648,12.170354326513,0.391744622608826,6.62482456773805,-1402.8169002533,,600.0,390.0,,,,0.0,41301.273219718,,0.1,
5605,ISL,YR2010,75.4182968139648,11.5197915060126,0.362020034853664,6.16272744709015,-1375.96199178696,81.0,600.0,380.0,123.0,3.0,,0.0,43237.0729488958,,0.1,13.7
5606,ISL,YR2011,76.4494018554688,10.2549525871951,0.326282410719465,5.92450488066354,-1459.61992430687,,570.0,390.0,,,,0.0,47714.5922308485,,0.1,13.7
5607,ISL,YR2012,77.3433990478516,10.3307142985997,0.328956327687193,5.79952356602103,-1479.89995360374,,540.0,390.0,,,,0.0,45995.5478789467,,0.0,12.7
5608,ISL,YR2013,76.3107986450195,10.4042068655341,0.34491974838869,6.26999913517253,-1372.29911518097,,540.0,380.0,,,,0.0,49804.9829978371,,0.1,13.0
5609,ISL,YR2014,76.4253997802734,10.9284872679796,0.349502095904398,6.26172163745548,-1446.30678582191,,550.0,400.0,,,,0.0,54576.7448146565,,0.0,11.2
5610,ISL,YR2015,77.1162033081055,11.288868750735,0.356260852120617,6.22704532744888,-1501.22649335861,,560.0,410.0,,,,0.0,52951.6815110898,,0.0,12.5
5611,ISL,YR2016,77.4712982177734,,,6.17101768130718,-1573.88416314125,,550.0,400.0,,,,0.0,61987.9263620283,8.7,0.0,12.2
5612,ISL,YR2017,76.8330993652344,,,6.3191613278975,,,540.0,410.0,,,,0.0,72010.1490316258,,0.0,12.8
5613,ISL,YR2018,78.2135009765625,,,6.23722432177273,,,530.0,400.0,,,,0.0,74469.8040591559,,,11.0
5645,ISR,YR2000,5.95830011367798,97.2073148835389,3.12594360995156,9.06344410876133,2153.1,691.9,10360.0,1980.0,90.5,1005.2,,0.0001670175434378,21061.4822833993,,,
5646,ISR,YR2001,6.29650020599365,97.1541033781734,3.02714948246975,8.99984469638143,3256.5,,9050.0,1990.0,,,,0.0002038288345362,20316.2480483237,,0.2,
5647,ISR,YR2002,6.50299978256226,96.910142228797,3.24745615934185,9.29680365296804,3134.8,,7710.0,1960.0,,,,0.0001635607962329,18439.6461555058,,0.5,
5648,ISR,YR2003,6.52440023422241,96.9267106049766,3.1875421789276,9.40101947770453,3239.5,,6410.0,2030.0,,,,0.0001621363091378,18991.3798529841,,0.5,
5649,ISR,YR2004,6.73269987106323,96.6615364671006,3.28701928709048,9.27595829049787,5051.2,,6900.0,2110.0,,,,0.0228752261590192,19910.6106710093,,0.5,
5650,ISR,YR2005,7.0297999382019,96.6227915916133,3.30674688595692,8.80073880607783,2622.7,1305.0,7480.0,2100.0,108.7,553.7,,0.0471663348764585,20585.1386127162,,0.5,
5651,ISR,YR2006,6.8572998046875,96.9527943182767,3.16404363694741,9.12003629300934,4772.89999999999,,7850.0,2100.0,,,,0.0803557372466824,21853.140239801,,0.3,
5652,ISR,YR2007,6.71589994430542,97.0730448717194,3.20005290010861,9.27424409130792,4455.39999999999,,8000.0,2260.0,,,,0.0937716015225445,24952.5475909074,,0.3,
5653,ISR,YR2008,8.90310001373291,96.5385126799894,2.91646292600636,9.12598511383538,7027.8,1687.8,8080.0,2120.0,122.3,642.0,,0.114878476465967,29650.7702509045,,0.4,
5654,ISR,YR2009,8.46380043029785,96.3958337700911,3.05494148638894,8.77952335150155,6672.97289218909,,8240.0,1920.0,,,0.0008109247786175,0.087426614859543,27780.4637181529,,0.4,
5655,ISR,YR2010,8.55370044708252,96.3514484162057,3.03997102736448,9.24891127551288,7930.1825368438,1967.0,8210.0,1990.0,123.0,687.0,,0.0794711730186248,30780.0238155167,,0.3,
5656,ISR,YR2011,9.0806999206543,96.483986053593,3.01683603638731,8.99070282520796,4839.3538813348,,8880.0,2100.0,,,,0.152613603485558,33775.5120004457,,0.3,
5657,ISR,YR2012,2.88479995727539,96.6586087981408,3.13424891367534,9.61506857973579,8969.4813808272,,9550.0,2130.0,,,,0.0988500347750785,32667.6068723254,,0.5,
5658,ISR,YR2013,3.26600003242493,96.5747145209958,2.89647551239625,8.31317079223277,,,10230.0,2160.0,,,,0.230268388845553,36499.4561082284,,0.4,
5659,ISR,YR2014,3.70029997825623,91.7496360579347,2.85117325052256,7.87638302274913,,,10900.0,2180.0,,,,0.236003153538114,37847.6499432106,,0.3,
5660,ISR,YR2015,3.73850011825562,97.3821241260262,2.84120283658062,7.89250724931683,,,11580.0,2250.0,,,,0.164515741265157,35808.4364289727,,0.3,
5661,ISR,YR2016,3.97790002822876,,,7.63632108588813,,,11730.0,2260.0,,,,0.0947470053774225,37330.261796968,15.4,0.2,
5662,ISR,YR2017,3.84990000724792,,,7.57921797711544,,,11890.0,2320.0,,,,0.105575544894133,40774.1296073227,,0.4,
5663,ISR,YR2018,3.71539998054504,,,6.97640383662809,,,12070.0,2360.0,,,,0.148819302344835,42063.4531274811,,0.3,
5695,ITA,YR2000,5.11889982223511,91.7300953931907,2.54371580839734,7.66216803916005,-13128.013671875,7099.5,53840.0,28850.0,384.3,1268.5,,0.0389426440858351,20087.5919858794,,1.2,
5696,ITA,YR2001,5.38180017471313,91.4034247883699,2.53676449097299,7.66260458699655,-11249.3125,,51900.0,27710.0,,,,0.0655633583913609,20483.2159949974,,,
5697,ITA,YR2002,5.59619998931885,91.0358673382802,2.55892212916701,7.77212964817281,-11625.1875,,52000.0,28180.0,,,,0.0448915578551495,22270.1441234282,,,
5698,ITA,YR2003,6.24020004272461,90.2161116960919,2.54517454922148,8.06445942307569,-10651.94921875,,51420.0,27820.0,,,,0.0374957570856367,27465.6752987224,,0.7,
5699,ITA,YR2004,5.93540000915527,90.406242362097,2.58347158633244,8.1894309102209,-10238.703125,,50260.0,29000.0,,,,0.0269514212843669,31259.7164954309,,0.6,
5700,ITA,YR2005,6.70230007171631,89.8014461800991,2.54264755598246,8.1737832960528,-8813.109375,9114.5,50190.0,27920.0,394.3,877.2,,0.0252255697585309,32043.1403684119,,0.6,
5701,ITA,YR2006,7.51230001449585,89.1908787219636,2.52716381584916,8.02576652003813,-10065.13671875,,49130.0,22920.0,,,,0.0419564220793584,33501.6581673044,,0.6,
5702,ITA,YR2007,8.73159980773926,88.1830431207349,2.49581742628006,7.86076804753594,-8604.89453125,,49120.0,22500.0,,,,0.0354325587684265,37822.6652377427,,0.7,
5703,ITA,YR2008,10.8232002258301,86.8421531044015,2.44990633064098,7.56424830065774,-7264.05859375,11924.5,49330.0,21030.0,408.8,992.1,,0.0472871074525925,40778.3427367209,,0.7,
5704,ITA,YR2009,12.5392999649048,84.8513256669208,2.34116929879285,6.71897026103485,-2636.166015625,,49120.0,19490.0,,,0.0071022190689591,0.0386987740324555,37079.7586704546,,0.8,
5705,ITA,YR2010,12.7934999465942,84.6287740206212,2.33292265559233,6.8368363621512,-2764.693359375,14097.0,49280.0,18910.0,457.0,987.0,,0.0326113686792611,36000.5201179254,,1.1,25.0
5706,ITA,YR2011,11.9040002822876,84.4647972084689,2.36196528181951,6.68059415640586,-117.248046875,,47070.0,17900.0,,,,0.0466146845929709,38599.0622070322,,1.1,28.1
5707,ITA,YR2012,14.390700340271,82.2013557429068,2.33555318855859,6.32770894762567,-2696.89453125,,47920.0,18520.0,,,,0.0547675183789794,35053.5262442572,,1.1,29.9
5708,ITA,YR2013,16.3194999694824,79.9643345866816,2.2298124019469,5.75173986603037,674.701171875,,45960.0,18380.0,,,,0.0460726031178643,35549.9746972954,,1.3,28.5
5709,ITA,YR2014,17.1315994262695,78.5864226219386,2.23124731978135,5.38731095718742,292.171875,,45090.0,17840.0,,,,0.0305290713698616,35518.4152916749,,1.1,28.3
5710,ITA,YR2015,16.570499420166,79.9484547354947,2.24166386475271,5.56325970991024,-2083.400390625,,45010.0,18080.0,,,,0.0234534327693746,30230.2263021296,,1.7,28.7
5711,ITA,YR2016,16.0921993255615,,,5.49816520549801,-9429.5546875,,44680.0,18060.0,,,,0.0122141178932587,30939.7142462298,15.0,1.5,30.0
5712,ITA,YR2017,16.4314994812012,,,5.43785754854959,,,44340.0,17960.0,,,,0.0172281691834617,32326.6742113994,,1.3,28.9
5713,ITA,YR2018,17.0743007659912,,,5.37637433931087,,,43670.0,17900.0,,,,0.0237626294524363,34605.2627252058,,1.3,27.3
5745,JAM,YR2000,9.3685998916626,84.5570703738397,2.6381404833409,3.78950826044996,-84.1072692871003,17.8,1120.0,530.0,0.0,0.0,,0.0,3392.12387809462,,,
5746,JAM,YR2001,7.94859981536865,86.919410960444,2.63514944277569,3.7686384970909,-131.632537841801,,1130.0,530.0,,,,0.0,3437.65551653148,,,
5747,JAM,YR2002,8.07129955291748,88.9737725617195,2.87347943878283,3.80638603884445,94.6243286132994,,1130.0,530.0,,,,0.0,3609.20333117426,,3.1,
5748,JAM,YR2003,8.18379974365234,89.3411911344371,2.84966829215262,3.90855963487631,155.8709869385,,1170.0,560.0,,,,0.0,3480.5116649541,,,
5749,JAM,YR2004,6.40150022506714,89.0331174383321,2.81197342006733,3.87887488408329,87.8735046386992,,1110.0,540.0,,,,0.0,3733.7986713285,,2.2,
5750,JAM,YR2005,5.43319988250732,88.9152403529091,2.84369608321258,3.85401459854015,42.9031066895004,50.3,1090.0,530.0,0.0,0.0,,0.0,4103.6016371324,,,
5751,JAM,YR2006,4.82140016555786,90.1158956472919,2.89847270196298,4.37842677244597,-126.7785644531,,870.0,440.0,,,,0.0,4331.29205282124,,,
5752,JAM,YR2007,5.35169982910156,90.3265400349583,2.8725619668016,4.34212631975173,-61.8309936523001,,830.0,420.0,,,,0.0,4623.74789719712,,,
5753,JAM,YR2008,5.98759984970093,85.9768149613512,2.73232968028618,3.4581067620366,-2004.6854553223,70.3,830.0,430.0,0.0,0.0,,0.0,4928.12640901515,,,
5754,JAM,YR2009,7.5068998336792,82.3168710584831,2.60932768420512,2.81847416821927,-255.695098876949,,820.0,420.0,,,1.14346077633162,0.0,4335.17841077413,,,
5755,JAM,YR2010,8.98369979858398,82.6526177847954,2.79740992751417,2.66148223211541,-284.18515014648,84.0,820.0,420.0,0.0,0.0,,0.0,4704.04775962425,,,
5756,JAM,YR2011,9.83530044555664,82.4930960411927,2.66447058196595,2.68937822990787,-410.9658203125,,830.0,420.0,,,,0.0,5111.46598710697,,,
5757,JAM,YR2012,11.9371004104614,80.821742714438,2.56720127760689,2.50164665349344,-804.06094360352,,830.0,440.0,,,,0.0,5209.85926362567,,,
5758,JAM,YR2013,11.1579999923706,81.4078734948006,2.63390341010571,2.65154562722347,-861.85104370117,,830.0,430.0,,,,0.0,4989.73408891012,,,
5759,JAM,YR2014,11.5607004165649,80.9713448083227,2.63476371332204,2.57379039677066,-840.715545654301,,830.0,430.0,,,,0.0,4834.28400949801,,,
5760,JAM,YR2015,11.8043003082275,,,2.52159788365645,-1246.26254272461,,830.0,410.0,,,,0.0,4907.927415189,,,
5761,JAM,YR2016,10.7552003860474,,,2.66667400718866,-926.57495117188,,800.0,410.0,,,,0.0,4843.74989999401,25.4,,
5762,JAM,YR2017,10.7249002456665,,,2.46161388747377,,,790.0,410.0,,,,0.0,5070.0995030616,,,
5763,JAM,YR2018,8.67240047454834,,,2.89963415544152,,,780.0,410.0,,,,0.0,5359.99378939638,,,
5795,JOR,YR2000,2.09179997444153,98.4559406997705,3.34382792460089,3.17618660437931,1149.4072265625,19.7,3630.0,530.0,0.0,0.0,,0.0709299522852349,1651.6217976912,,,
5796,JOR,YR2001,2.12109994888306,98.0008486268147,3.37333310636856,3.11462112406964,1070.79296875,,3720.0,550.0,,,,0.0779219002099846,1720.36142731527,,,
5797,JOR,YR2002,2.08890008926392,97.9818805227576,3.33408500118284,3.17253513577961,683.629760742198,,3840.0,580.0,,,,0.0539894095048971,1802.05506415969,,1.7,
5798,JOR,YR2003,1.9815000295639,96.9636496204755,3.34601636551875,3.1854776081719,1347.5550537109,,3950.0,600.0,,,,0.0596367634178485,1876.25933833432,,,
5799,JOR,YR2004,1.83000004291534,97.6744945271771,2.98805629832574,3.32960529840915,610.781372070302,,4050.0,690.0,,,,0.0619565944732469,2044.96372271857,,,
5800,JOR,YR2005,1.68970000743866,97.8982581394941,2.97616952453333,3.44627889467239,589.5959472656,110.3,4200.0,740.0,0.0,0.0,,0.072657361030507,2183.39464250953,,,
5801,JOR,YR2006,2.28379988670349,97.8953843693602,2.94297758419914,3.3664093764098,696.903198242198,,4300.0,960.0,,,,0.0816518825945586,2513.02873201623,,0.7,
5802,JOR,YR2007,2.32929992675781,98.4101189532425,2.92552317135035,3.37154632319205,855.401245117198,,4510.0,1160.0,,,,0.0727868218988156,2735.37876694903,,,
5803,JOR,YR2008,2.75620007514954,98.005353818723,2.830679930451,3.05194576413264,334.541381835901,158.8,4750.0,1140.0,0.0,0.0,,0.0595375644501651,3455.76995322946,,0.4,
5804,JOR,YR2009,2.79760003089905,97.9626652206985,2.77018747304062,2.99713139998532,606.0480957031,,4800.0,990.0,,,0.369473469445725,0.0552926511814334,3559.69210151978,,,
5805,JOR,YR2010,2.97709989547729,97.3474025462097,2.84376309257265,2.78177868857313,767.1428222656,193.0,4940.0,1060.0,0.0,0.0,,0.0350258191375407,3736.64546207921,,0.3,
5806,JOR,YR2011,3.03290009498596,95.9931145477045,2.93804961058105,2.70917195646846,1077.3731689453,,5110.0,1200.0,,,,0.0515336248767802,3852.89002548782,,,
5807,JOR,YR2012,2.94479990005493,97.3210912123282,3.07267487558342,2.98147222675802,3960.9490966797,,5260.0,1000.0,,,,0.0473508702790166,3910.34689406377,,,
5808,JOR,YR2013,3.15599989891052,97.6182683884871,3.07994807569891,2.79375775913394,4113.705078125,,5440.0,1180.0,,,,0.0413954704367457,4044.42686891185,,,
5809,JOR,YR2014,3.1389000415802,97.6084466505233,3.12850680978984,2.86921299696305,4654.5372314453,,5640.0,1190.0,,,,0.0312518322685529,4131.44735046027,,,
5810,JOR,YR2015,3.23420000076294,,,2.73671830999443,5507.6217041016,,5790.0,1310.0,,,,0.0191205361113802,4164.10876894014,,,
5811,JOR,YR2016,4.66940021514893,,,2.60197360640031,4947.6293945312,,6050.0,1300.0,,,,0.008612891796345,4175.35660192301,51.2,,
5812,JOR,YR2017,5.26079988479614,,,2.66711902095272,,,6160.0,1260.0,,,,0.0089940724209866,4231.51827999134,,,
5813,JOR,YR2018,7.18979978561401,,,2.47859527268662,,,6300.0,1250.0,,,,0.0106705811393052,4308.1510738997,,,
5845,JPN,YR2000,3.77609992027283,80.6737656342559,2.28366317000857,9.32609603998644,-42187.5,34139.8,30120.0,26090.0,9029.8,7156.6,,0.0018896594985498,39169.3595701504,,,
5846,JPN,YR2001,3.57979989051819,80.601638342528,2.29692193859129,9.20667877844104,-45762.140625,,28870.0,22820.0,,,,0.0019422541661238,34406.1824638092,,,
5847,JPN,YR2002,3.77150011062622,81.8301897696931,2.37238725293805,9.47051669347562,-51128.1796875,,28060.0,22490.0,,,,0.0020741951722338,32820.7936433254,,,
5848,JPN,YR2003,4.23080015182495,84.3113817390221,2.40799622067907,9.51925335504784,-46660.4453125,,27570.0,22280.0,,,,0.002521203266879,35387.0374203599,,,
5849,JPN,YR2004,4.27290010452271,82.7064733424108,2.32438718751198,9.47934033077387,-53440.5390625,,27470.0,22560.0,,,,0.0030435349555969,38298.9801712303,,,
5850,JPN,YR2005,4.03809976577759,81.6118617644582,2.33814055303282,9.49981608007952,-59511.40625,40768.5,27120.0,22120.0,7623.6,4522.3,,0.0035727600069194,37812.8950199948,,,
5851,JPN,YR2006,4.44750022888184,81.4531166986353,2.29644612893369,9.30952492686971,-79260.203125,,26740.0,21960.0,,,,0.0045975281211492,35991.546002862,,,
5852,JPN,YR2007,4.28760004043579,83.4827149233339,2.38766214699773,9.58086264951055,-64797.953125,,26380.0,20930.0,,,,0.0054218618892359,35779.0245416427,,,
5853,JPN,YR2008,4.44579982757568,83.2154545824347,2.3468260009103,9.05507445554141,-44867.953125,52871.9,25730.0,20670.0,6496.1,4382.7,,0.0060367585557003,39876.3039685725,,0.3,
5854,JPN,YR2009,4.5128002166748,81.228056042313,2.33791471217239,8.60004529586792,-36297.7734375,,25250.0,20210.0,,,0.0209515501455421,0.0056185124628382,41308.9968370512,,,
5855,JPN,YR2010,4.79400014877319,80.9109544217641,2.31860268272567,9.02693839306629,-39415.8359375,60318.0,24930.0,19600.0,6710.0,3765.0,,0.0041710261492182,44968.1562349739,,0.1,
5856,JPN,YR2011,4.94029998779297,89.7659420746634,2.62612656511874,9.48244975866952,-17273.28125,,23770.0,18800.0,,,,0.0050741728416295,48760.0789494211,,,
5857,JPN,YR2012,4.79570007324219,94.6215528538495,2.77364975760832,9.81140649852306,-14876.875,,23430.0,18160.0,,,,0.0050203539569815,49145.2804308193,,,
5858,JPN,YR2013,5.15740013122559,94.6333015307236,2.77318035178166,9.89367962650555,-27852.0,,23130.0,18730.0,,,,0.0051027729276584,40898.6478964744,,0.4,
5859,JPN,YR2014,5.71990013122559,94.4074689015954,2.76136780207565,9.58405355290864,-23857.65625,,22580.0,18790.0,,,,0.0059076704067733,38475.3952461838,,,
5860,JPN,YR2015,6.32340002059937,93.0264551074629,2.71042067603131,9.29283236721435,-29849.8125,,21900.0,18220.0,,,,0.0076441019734004,34960.6393843385,,,
5861,JPN,YR2016,6.35979986190796,,,9.22394197021634,-21412.03125,,21440.0,18110.0,,,,0.004478470061587,39400.7393559257,11.9,,
5862,JPN,YR2017,6.97450017929077,,,9.08563914300274,,,21220.0,18080.0,,,,0.0053526101373822,38891.0862716856,,,
5863,JPN,YR2018,7.38770008087158,,,8.7422577098865,,,21110.0,18010.0,,,,0.0072903595474459,39808.1685608793,,,
5895,KAZ,YR2000,2.50449991226196,97.2521223441322,3.21420996958356,7.70511164416521,-16975.948242188,57.5,26660.0,6530.0,0.0,0.0,,1.27166923178584,1229.00124667231,,,
5896,KAZ,YR2001,2.40949988365173,97.4845933171946,3.23895590445419,7.52910739998795,-16955.5859375,,29170.0,7330.0,,,,2.22320627232524,1490.92708987166,,8.9,
5897,KAZ,YR2002,2.77309989929199,97.9344245281419,3.05662589470983,8.17419914249649,-20738.152832031,,32260.0,11750.0,,,,2.01884587000224,1658.03078544636,,6.6,
5898,KAZ,YR2003,2.28430008888245,98.5109582413509,3.16216662284178,9.14211726472412,-21119.851074219,,31790.0,8550.0,,,,1.86256315148908,2068.12397936842,,4.9,
5899,KAZ,YR2004,1.88810002803802,98.9616469337319,2.95766615371839,10.0060054683333,-21979.313476563,,33840.0,9550.0,,,,1.08149882104959,2874.28848272999,,2.9,
5900,KAZ,YR2005,2.09389996528625,98.6710872168567,3.19349457952056,10.7268560719069,-22234.608398438,336.7,33630.0,9920.0,0.0,0.0,,1.08800270952868,3771.27895733845,,6.2,
5901,KAZ,YR2006,2.12660002708435,98.8473132575865,2.93367601716682,11.7722105671611,-27021.001953125,,36150.0,10850.0,,,,1.35831520692497,5291.57530451457,,0.9,
